"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";"Characteristics:Назначение кожи";"Characteristics:Тип сырья";"Characteristics:Вид кожи";"Characteristics:Минимальный заказ";Characteristics:Цвет;Characteristics:Особенности;Characteristics:Сорт;"Characteristics:Размер шкур";"Characteristics:Толщина (мм)";"Characteristics:Страна производства";"Characteristics:Вид покрытия";"Characteristics:Тип молнии";"Characteristics:Вид соединения";"Characteristics:Цвет тесьмы";"Characteristics:Цвет металла";Characteristics:Длина;"Characteristics:Происхождение сырья";Characteristics:Диаметр;Weight;Length;Width;Height;Unit;Portion;Url
629195419972;;;;"Одежная;Одежная / Фактурная";"Amazon Black";;;https://static.tildacdn.com/stor3931-6131-4263-b432-653366326661/86764771.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;MmRJXcfZn3g2kthp9tnN;;Одежная;Овчина;;;Черный;Арт-AMAZONBLACK;1;"5-6 фут2";0.9-1;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/629195419972-amazon-black
388641947622;;;;;"Amazon Black - фут2 - Оттенок черного";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок черного #000000";;U00aKTVfk0pAoZsUfnEg;629195419972;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/629195419972-amazon-black?editionuid=388641947622
459824596462;;;;;"Amazon Black - дм2 - Оттенок черного";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок черного #000000";;dxBJlJzLlx9UUANjzA5N;629195419972;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/629195419972-amazon-black?editionuid=459824596462
385185030872;;;;"Одежная;Одежная / Фактурная";"Torino Orange";;;https://static.tildacdn.com/stor3962-6434-4236-b465-383836363863/44820077.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;VJbsodg0YfnYUeOzEYKA;;Одежная;Овчина;;;Оранжевый;Арт-TORINOORANGE;1;"6-7 фут";0.8-0.9;;Наппа;;;;;;Италия;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/385185030872-torino-orange
987396591762;;;;;"Torino Orange - фут2 - Оттенок оранжевого";;;;4.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок оранжевого #ff780a";;8K14lhhxfh9gVoTJBlgE;385185030872;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/385185030872-torino-orange?editionuid=987396591762
468675874062;;;;;"Torino Orange - дм2 - Оттенок оранжевого";;;;0.43;;;"Единица измерения:дм2;Оттенок цвета:Оттенок оранжевого #ff780a";;7ZMlVLCiIXhuZZHt0oYg;385185030872;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/385185030872-torino-orange?editionuid=468675874062
761829628232;;;;"Одежная;Одежная / Винтажная";"Savanna Orange";;;https://static.tildacdn.com/stor6537-3331-4038-a462-636335313232/61367649.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;3v7Iof9pX0rL8Hdjk9a0;;Одежная;Овчина;;;Оранжевый;Арт-SAVANNAORANGE;1;"7-8 фут2";0.9-1;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/761829628232-savanna-orange
302332771172;;;;;"Savanna Orange - фут2 - Оттенок оранжевого";;;;5.50;;;"Единица измерения:фут2;Оттенок цвета:Оттенок оранжевого #ff780a";;UCevlIkO4yEp3ECeIk1o;761829628232;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/761829628232-savanna-orange?editionuid=302332771172
254471566232;;;;;"Savanna Orange - дм2 - Оттенок оранжевого";;;;0.59;;;"Единица измерения:дм2;Оттенок цвета:Оттенок оранжевого #ff780a";;8k690FeRLc5efJ6X3i7M;761829628232;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/761829628232-savanna-orange?editionuid=254471566232
279181358812;;;;"Одежная;Одежная / Винтажная";"Savanna Visky";;;https://static.tildacdn.com/stor3966-3234-4366-b833-633761323934/30228789.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;74RdLvSkXaFCkt5Sdgmi;;Одежная;Овчина;;;Коричневый;Арт-SAVANNVISKY;1;"7-8 фут2";0.9-1;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/279181358812-savanna-visky
937276960122;;;;;"Savanna Visky - фут2 - Оттенок коричневого";;;;5.50;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;OvAlCkUGStrs5lM6bSEk;279181358812;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/279181358812-savanna-visky?editionuid=937276960122
102877728622;;;;;"Savanna Visky - дм2 - Оттенок коричневого";;;;0.59;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;obMLezGu6uYbxY8eoopO;279181358812;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/279181358812-savanna-visky?editionuid=102877728622
890825882212;;;;"Одежная;Одежная / Винтажная";"Savanna Grey";;;https://static.tildacdn.com/stor6130-3865-4335-a466-663935376564/65361081.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;0bsgiJrRIDFmbV58flCI;;Одежная;Овчина;;;Серый;Арт-SAVANNAGREY;1;"7-8 фут2";0.9-1;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/890825882212-savanna-grey
711541828472;;;;;"Savanna Grey - фут2 - Оттенок серого";;;;5.50;;;"Единица измерения:фут2;Оттенок цвета:Оттенок серого #9e9898";;lAbE5ggcbPtErpKXmybd;890825882212;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/890825882212-savanna-grey?editionuid=711541828472
979238011522;;;;;"Savanna Grey - дм2 - Оттенок серого";;;;0.59;;;"Единица измерения:дм2;Оттенок цвета:Оттенок серого #9e9898";;kYjhKS1VNrAamjc0cZ6P;890825882212;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/890825882212-savanna-grey?editionuid=979238011522
186640275372;;;;"Одежная;Одежная / Винтажная";"Savanna Brown";;;https://static.tildacdn.com/stor3735-3631-4633-a235-643330646531/43710481.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;nvzCECVMi0piR7m917Pp;;Одежная;Овчина;;;Коричневый;Арт-SAVANNABROWN;1;"7-8 фут2";0.9-1;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/186640275372-savanna-brown
120918108972;;;;;"Savanna Brown - фут2 - Оттенок коричневого";;;;5.50;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;TfcpiRiF9uFGHiNhFv1C;186640275372;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/186640275372-savanna-brown?editionuid=120918108972
148591373952;;;;;"Savanna Brown - дм2 - Оттенок коричневого";;;;0.59;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;C2HLlM88mSXrk1US7VLh;186640275372;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/186640275372-savanna-brown?editionuid=148591373952
420900365752;;;;"Одежная;Одежная / Винтажная";"Savanna Black";;;https://static.tildacdn.com/stor3065-6235-4561-a539-316332616433/82837592.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;MRGeAC8CrZTev8jz10oj;;Одежная;Овчина;;;Черный;Арт-SAVANNABLACK;1;"7-8 фут2";0.9-1;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/420900365752-savanna-black
742813161792;;;;;"Savanna Black - фут2 - Оттенок черного";;;;5.50;;;"Единица измерения:фут2;Оттенок цвета:Оттенок черного #000000";;SI6OJvxKz9DvRKygZ7Kk;420900365752;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/420900365752-savanna-black?editionuid=742813161792
385149133312;;;;;"Savanna Black - дм2 - Оттенок черного";;;;0.59;;;"Единица измерения:дм2;Оттенок цвета:Оттенок черного #000000";;bSO70gO7saJKfBVeHgEs;420900365752;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/420900365752-savanna-black?editionuid=385149133312
263388660152;;;;"Одежная;Одежная / Фактурная";"Amazon Visky";;;https://static.tildacdn.com/stor3861-3936-4836-a539-363165383064/53938430.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;cf1CFpsj1I5vYkZGphRz;;Одежная;Овчина;;;Коричневый;Арт-AMAZONVISKY;1;"5-6 фут2";0.9-1;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/263388660152-amazon-visky
688484274162;;;;;"Amazon Visky - фут2 - Оттенок коричневого";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;e4ZGOfRzX2tchY9x7xu6;263388660152;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/263388660152-amazon-visky?editionuid=688484274162
972671250882;;;;;"Amazon Visky - дм2 - Оттенок коричневого";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;0si2VliekCn9btZKD3Xz;263388660152;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/263388660152-amazon-visky?editionuid=972671250882
774277718262;;;;"Одежная;Одежная / Винтажная";"Eskiltme Brown";;;https://static.tildacdn.com/stor3835-6663-4234-b733-303165626165/75522820.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;RhM5PO1ogk0S0PhCk1Io;;Одежная;Овчина;;;Коричневый;Арт-ESKILTMEBROWN;1;"7-8 фут2";0.7-0.8;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/774277718262-eskiltme-brown
138460853812;;;;;"Eskiltme Brown - фут2 - Оттенок коричневого";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;4SPpbJDxKIZIgPOA6FR6;774277718262;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/774277718262-eskiltme-brown?editionuid=138460853812
240364730202;;;;;"Eskiltme Brown - дм2 - Оттенок коричневого";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;Zmpz0fAMky5yJjrDXOSj;774277718262;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/774277718262-eskiltme-brown?editionuid=240364730202
282512036002;;;;"Одежная;Одежная / Винтажная";"Split Grey";;;https://static.tildacdn.com/stor6231-6232-4463-a465-656230616332/19820895.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;8elxZpp7dEP4K9avRfB8;;Одежная;Овчина;;;Серый;Арт-SPLITGREY;1;"6-7 фут";0.8-0.9;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/282512036002-split-grey
560157575692;;;;;"Split Grey - фут2 - Оттенок серого";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок серого #9e9898";;95zUUvIy6842FVmbLS1R;282512036002;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/282512036002-split-grey?editionuid=560157575692
823861884302;;;;;"Split Grey - дм2 - Оттенок серого";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок серого #9e9898";;Xs28jInrrfLDU25HdAUp;282512036002;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/282512036002-split-grey?editionuid=823861884302
418557228202;;;;"Одежная;Одежная / Винтажная";"Split Brown";;;https://static.tildacdn.com/stor6535-6664-4333-b038-303262303035/28643554.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;8xM5za6O8GzsCpA1izyH;;Одежная;Овчина;;;Коричневый;Арт-SPLITBROWN;1;"6-7 фут";0.8-0.9;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/418557228202-split-brown
711096752712;;;;;"Split Brown - фут2 - Оттенок коричневого";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок коричневого #6e3b12";;rtSkZJoDOOimOiTLbABU;418557228202;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/418557228202-split-brown?editionuid=711096752712
137416715862;;;;;"Split Brown - дм2 - Оттенок коричневого";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок коричневого #6e3b12";;NgXKbfakDEh4oBtm4PIH;418557228202;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/418557228202-split-brown?editionuid=137416715862
635975391672;;;;"Одежная;Одежная / Винтажная";"Split Olive";;;https://static.tildacdn.com/stor3438-3831-4364-b134-346439346562/82720607.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;B47k8ne6yuImK9GappuB;;Одежная;Овчина;;;Зеленый;Арт-SPLITOLIVE;1;"6-7 фут";0.8-0.9;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/635975391672-split-olive
521618694622;;;;;"Split Olive - фут2 - Оттенок зеленого";;;;5.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок зеленого #028a34";;ndp3irfXhkjTRyaUo3jA;635975391672;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/635975391672-split-olive?editionuid=521618694622
267611977612;;;;;"Split Olive - дм2 - Оттенок зеленого";;;;0.53;;;"Единица измерения:дм2;Оттенок цвета:Оттенок зеленого #028a34";;15UoGM6sUbrSE8natm0S;635975391672;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/635975391672-split-olive?editionuid=267611977612
236194882032;;;;"Одежная;Одежная / Фактурная";Boss;;;https://static.tildacdn.com/stor3366-3938-4636-b763-633232353665/19434829.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;H5y67xShzDDsgVhIE3OG;;Одежная;Овчина;;;Черный;Арт-BOSS;1;"5-6 фут2";0.9-1;;;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/236194882032-boss
796203294982;;;;;"Boss - фут2 - Оттенок черного";;;;3.00;;;"Единица измерения:фут2;Оттенок цвета:Оттенок черного #000000";;NcBHsPvHb70UDCL68dIP;236194882032;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/236194882032-boss?editionuid=796203294982
500012821832;;;;;"Boss - дм2 - Оттенок черного";;;;0.32;;;"Единица измерения:дм2;Оттенок цвета:Оттенок черного #000000";;BSyVhGb9xcEDjhKJrHDb;236194882032;;;;;;;;;;;;;;;;;;;0;0;0;0;;;https://ozelifkoja.ru/odejnayakozha/tproduct/236194882032-boss?editionuid=500012821832
811476918922;;;;"Одежная;Одежная / Гладкая";Naturel;;;https://static.tildacdn.com/stor3634-6362-4562-b266-313230386635/58412648.jpg;;;;"product_options:[{""title"":""Единица измерения"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}},{""title"":""Оттенок цвета"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}}]";;cPtLeJv0OsyMChF1Kysd;;Одежная;Овчина;;;Желтый;Арт-NATURELYELLOW;1;"5-6 фут2";0.5-0.6;;Наппа;;;;;;Турция;;0;0;0;0;FOT;1;https://ozelifkoja.ru/odejnayakozha/tproduct/811476918922-naturel
